eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
2864,100001,47365.923046875,-528.1464965820312,34,52,0.9883720930232558,10,1.0,3910.369367675781,-72.13175987243652,0.14924642,2.245481697320938,0.0,0.09999999999999998,13,5580.453268611627,4818.409510579428
2864,100001,62202.4919921875,-621.8630004882813,24,39,0.9682539682539683,10,1.0,3783.741072998047,-60.40609634399414,0.13063577,2.6581529569625855,0.0,0.09999999999999998,14,5016.428969199872,4709.177600210205
2864,100001,41255.10673828125,-527.3253173828125,38,52,0.9888888888888889,10,1.0,2470.821658935547,-42.893882217407224,0.08651273,1.5841500091552734,0.0,0.09999999999999998,15,5611.322513617745,5661.204667956363
2864,100001,53014.84951171875,-593.1336669921875,27,52,0.9873417721518988,10,1.0,1727.2121807861329,-36.236037216186524,0.062804244,2.5995843094587325,0.0,0.09999999999999998,16,4965.537998663032,5395.581898954188
2864,100001,35047.066015625,-521.0084838867188,35,52,0.9885057471264368,10,1.0,2003.974888305664,-38.09370567321778,0.07842588,1.7124769222736358,0.0,0.09999999999999998,17,5443.841039337911,5705.18652991985
2959,105089,82104.40087890625,-1896.4832641601563,31,52,0.9879518072289156,10,1.0,20194.397314453126,-133.10312698364257,0.047130577,3.501460157632828,0.9084348326921463,0.09999999999999998,13,1802.4393394147128,1255.1721533333216
2959,105089,70142.7890625,-1556.0998779296874,41,65,0.9245283018867925,10,1.0,50065.31569335938,-615.0260424804687,0.13871092,1.3437142604589463,0.7954157218337059,0.09999999999999998,14,1283.609140955882,1542.8836977835126
2959,105089,171987.11015625,-1967.7845947265625,26,52,0.9615384615384616,10,1.0,85740.66744140624,-700.6998901367188,0.15764436,1.1339154261350632,0.8644694375991822,0.09999999999999998,15,1559.722678936468,1423.613799915063
2959,105089,84713.999609375,-1623.54833984375,38,52,0.9444444444444444,10,1.0,52793.6297265625,-895.53609375,0.19774392,0.6910791230201722,0.9345928555727006,0.09999999999999998,16,1954.7103669966086,2103.338501065266
2959,105089,137400.2533203125,-1960.887060546875,30,52,0.9512195121951219,10,1.0,102639.51,-762.7158361816406,0.18012264,1.2798931288719178,0.7079468801617622,0.09999999999999998,17,1579.6274471310146,1767.3748219610893
3049,110209,20837.765478515626,-238.84064025878905,32,52,0.9404761904761905,10,1.0,4311.501179199218,-54.70989364624023,0.10602899,3.3479269343614577,0.0,0.09999999999999998,13,1388.8103560193827,2060.8273617924297
